,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank
33,"""024cb024-0402-491d-aaac-e4b65709725c""",4,Zentel 200mg Tablets x2,40.0,Amatem 80/480 Softgel x6,,
34,"""024cb024-0402-491d-aaac-e4b65709725c""",5,Evan Levofloxacin 500mg Tablets x10,40.0,Brustan-N 100mg/5ml Suspension x100ml,,
35,"""024cb024-0402-491d-aaac-e4b65709725c""",6,Pyrantrin Tablet x6,25.0,Bonababe Syrup,,
36,"""024cb024-0402-491d-aaac-e4b65709725c""",7,Postinor 2,24.0,Zentel 200mg Tablets x2,40.0,4
37,"""024cb024-0402-491d-aaac-e4b65709725c""",8,Robb Balm (Bottle),24.0,Camosunate 300mg/100mg (7-13years),10.0,24
38,"""024cb024-0402-491d-aaac-e4b65709725c""",9,Em-Vit-C 100ml Syrup,20.0,Emzolyn Cough Syrup Adult,10.0,26
39,"""024cb024-0402-491d-aaac-e4b65709725c""",10,Piriton Expectorant Adult,20.0,Panadol Extra,,
40,"""024d2bfa-490e-4231-b434-b065c13fb914""",1,Gentamicin Eye/Ear Drop,50.0,Lonart DS 80/480mg Tablets x6,15.0,37
41,"""024d2bfa-490e-4231-b434-b065c13fb914""",2,Cream Skineal x15g,48.0,Amatem 80/480 Softgel x6,33.0,17
42,"""024d2bfa-490e-4231-b434-b065c13fb914""",3,Visita Plus 30g Cream,48.0,Pyrantrin Tablet x6,40.0,11
43,"""024d2bfa-490e-4231-b434-b065c13fb914""",4,Gascol Suspension x150ml,48.0,Coflin Expectorant x100ml,,
44,"""024d2bfa-490e-4231-b434-b065c13fb914""",5,Postpill 150mcg Tablet,48.0,Tab Brustan-N,,
45,"""024d2bfa-490e-4231-b434-b065c13fb914""",6,Fiesta Prolong,48.0,Gestid 200ml Suspension,10.0,52
46,"""024d2bfa-490e-4231-b434-b065c13fb914""",7,Tab Paracetamol (M&B) 500mg x96,45.0,Brustan-N 100mg/5ml Suspension x100ml,,
47,"""024d2bfa-490e-4231-b434-b065c13fb914""",8,Emzor Paracetamol 500mg Tablets x96,41.0,Bonababe Syrup,,
48,"""024d2bfa-490e-4231-b434-b065c13fb914""",9,M&B Paracetamol Syrup 1 X 60ml Bottle,40.0,Coartem 80/480mg Tablets x6,14.0,40
49,"""024d2bfa-490e-4231-b434-b065c13fb914""",10,Emtrim 50ml Suspension,40.0,Panadol Extra,5.0,82
50,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",1,Bond Paracetamol 500mg Tablets x96,45.0,Emzolyn Cough Syrup Child,5.0,17
51,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",2,Tanzole 400mg Tablets,40.0,Panda Paracetamol 15ml Drops,,
52,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",3,Asad Suspension 100ml 1x1 Bottle,37.0,Gestid 200ml Suspension,3.0,22
53,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",4,Tuxil D Adult 100ml Cough Syrup,24.0,Contact Cold Capsule,5.0,13
54,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",5,Tuxil D Children Cough Syrup,18.0,Bonababe Syrup,,
55,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",6,Asad 200ml Suspension,15.0,Panadol (Regular) 500mg 10x10,1.0,31
56,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",7,Krisacid Tablet x100,13.0,Fidson Vitamin C 100ml Syrup,,
57,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",8,Diclokris 50mg Tablet,10.0,Tab Sudrex 500mg/30mg,1.0,33
58,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",9,Maxiron Capsule,8.0,Panadol Extra,1.0,29
59,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",10,Pilex Capsule,6.0,Asad 200ml Suspension,15.0,6
60,"""04092371-d11b-46b2-a152-c68555932b73""",1,Artemether/Lumefantrine 80/480mg Tablet x6,36.0,Lofnac Tablets x10,,
61,"""04092371-d11b-46b2-a152-c68555932b73""",2,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,30.0,Danacid Tablets x96,5.0,37
62,"""04092371-d11b-46b2-a152-c68555932b73""",3,Bond Paracetamol 500mg Tablets x96,28.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,30.0,2
63,"""04092371-d11b-46b2-a152-c68555932b73""",4,Really Xtra Tablets x10,21.0,Bonababe Syrup,9.0,14
64,"""04092371-d11b-46b2-a152-c68555932b73""",5,Asad Suspension 100ml 1x1 Bottle,18.0,Panda Paracetamol 15ml Drops,5.0,38
65,"""04092371-d11b-46b2-a152-c68555932b73""",6,Tab Brustan-N,16.0,Contact Cold Capsule,3.0,71
66,"""04092371-d11b-46b2-a152-c68555932b73""",7,Pinnazole Omeprazole 20mg Capsules x14,15.0,Moko Calamine 100ml Lotion,6.0,24
67,"""04092371-d11b-46b2-a152-c68555932b73""",8,Brustan-N 100mg/5ml Suspension x100ml,14.0,Postpill 150mcg Tablet,,
68,"""04092371-d11b-46b2-a152-c68555932b73""",9,Curefenac 100mg,10.0,Krishat Cimetidine 400mg Tablets x20,8.0,17
69,"""04092371-d11b-46b2-a152-c68555932b73""",10,Viscoplex Vitamin B Complex Injection 10ml,10.0,Ibucap Cold & Flu Tablets x4,8.0,16
70,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",1,Methylated Spirit (Moko) x200ml,3.0,Bonababe Syrup,,
71,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",2,Lonart 20/120mg 60ml Suspension,2.0,Amatem 80/480 Softgel x6,,
72,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",3,Amoksiklav Tablet 625mg x14,2.0,Gestid 200ml Suspension,,
73,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",4,Flucor Day Capsules,2.0,Lonart DS 80/480mg Tablets x6,,
74,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",5,Swifen Suspension 100ml,2.0,Brustan-N 100mg/5ml Suspension x100ml,1.0,6
75,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",6,Brustan-N 100mg/5ml Suspension x100ml,1.0,Panadol Extra,,
76,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",7,Panadol (Regular) 500mg 10x10,1.0,Coartem 80/480mg Tablets x6,,
77,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",8,Ruzu Bitters x200ml,1.0,Emzolyn Cough Syrup Adult,,
78,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",9,Astyfer Capsules x30,1.0,Coflin Expectorant x100ml,,
79,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",10,Ascorex Expectorant x100ml,1.0,Tab Brustan-N,,
80,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",1,Lofnac Plus Tablets x10,19.0,Tab Brustan-N,,
81,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",2,Lofnac Tablets x10,17.0,Amatem 80/480 Softgel x6,4.0,24
82,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",3,M&B Paracetamol Syrup 1 X 60ml Bottle,12.0,Bonababe Syrup,,
83,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",4,Em-Vit-C 100ml Syrup,10.0,Panadol Extra,,
84,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",5,Postinor 2,10.0,Em-Vit-C 100ml Syrup,10.0,4
85,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",6,Panda Paracetamol 15ml Drops,10.0,Coartem 80/480mg Tablets x6,,
86,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",7,Vitamin C Drops,10.0,Brustan-N 100mg/5ml Suspension x100ml,,
87,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",8,Ors G Oral,9.0,Lonart DS 80/480mg Tablets x6,6.0,9
88,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",9,Lonart DS 80/480mg Tablets x6,6.0,Gestid 200ml Suspension,,
89,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",10,Funbact A 30g Cream,5.0,Babyrex Baby Mixture x60ml,,
90,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",1,Amatem 80/480 Softgel x6,49.0,Lonart DS 80/480mg Tablets x6,17.0,10
91,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",2,Zentel 200mg Tablets x2,39.0,Aboniki Balm,20.0,4
92,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",3,menthodex,31.0,Cream Skineal x15g,16.0,12
93,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",4,Aboniki Balm,20.0,Ciprotab 500mg Tablets x10,11.0,19
94,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",5,Tab Sudrex 500mg/30mg,20.0,Zentel 200mg Tablets x2,39.0,2
95,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",6,Tab Vega 100,19.0,Fleming 625mg x14,7.0,38
96,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",7,Artequick 62.5/375mg Tablets x4,19.0,Brustan-N 100mg/5ml Suspension x100ml,2.0,88
97,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",8,Emal Injection 150mg/2ml x3,18.0,Coflin Expectorant x100ml,10.0,21
98,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",9,Gestid Tablets x20,18.0,Em-Vit-C 100ml Syrup,10.0,23
99,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",10,Lonart DS 80/480mg Tablets x6,17.0,Emgyl 200mg/5ml Suspension 60ml,1.0,147
100,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",1,M&B Paracetamol Syrup 1 X 60ml Bottle,10.0,Lonart DS 80/480mg Tablets x6,,
101,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",2,Babyrex Baby Mixture x60ml,10.0,Coartem 80/480mg Tablets x6,,
102,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",3,Funbact A 30g Cream,8.0,Amatem 80/480 Softgel x6,,
103,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",4,Amalar 500/25mg Tablets x3,5.0,Gestid 200ml Suspension,,
104,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",5,Secwid 500mg Tablets x3,5.0,Bonababe Syrup,,
105,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",6,Panda Paracetamol 15ml Drops,5.0,Brustan-N 100mg/5ml Suspension x100ml,3.0,14
106,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",7,Zoxine DS 80/480mg Tablets x6,5.0,Emzolyn Cough Syrup Adult,,
107,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",8,Zoxine 20/120mg Tablets x24,5.0,Zentel 200mg Tablets x2,2.0,27
108,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",9,Cenox Tablets x10,5.0,Tab Brustan-N,,
109,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",10,Pocco Ceftriaxone 1g Injection,5.0,Fleming 625mg x14,2.0,28
110,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",1,Emal Injection 150mg/2ml x3,80.0,Lonart DS 80/480mg Tablets x6,,
111,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",2,Methylated Spirit (Moko) x200ml,38.0,Bonababe Syrup,,
112,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",3,Gascol Suspension x150ml,37.0,Gestid 200ml Suspension,14.0,12
113,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",4,Tab Brustan-N,24.0,Amatem 80/480 Softgel x6,,
114,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",5,Panadol (Regular) 500mg 10x10,20.0,Brustan-N 100mg/5ml Suspension x100ml,,
115,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",6,CAC 1000 Sandoz Effervescent Tablets,20.0,Coartem 80/480mg Tablets x6,,
116,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",7,Panadol Extra,20.0,Panadol Extra,20.0,7
117,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",8,Glucophage 500mg Tablets x30,20.0,Emzolyn Cough Syrup Adult,,
118,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",9,Tab Dopatab M250 x10,19.0,Coflin Expectorant x100ml,,
119,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",10,Cal D3 Caplets x30,19.0,Syrup Paracetamol 125mg/5ml (Emzor),,
120,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",1,Zoractine 10mg Tablets,2.0,Bonababe Syrup,,
121,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",2,Tuxil-N Syrup Child 100ml,2.0,Panda Paracetamol 15ml Drops,,
122,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",3,Gentamicin Eye/Ear Drop,2.0,Lofnac Tablets x10,,
123,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",4,Pyrantrin 15ml Suspension,2.0,Panadol Extra,1.0,15
124,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",5,Bond Paracetamol 500mg Tablets x96,2.0,Coartem 80/480mg Tablets x6,,
125,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",6,Cap Ampiclox 500mg (Beecham),1.0,Brustan-N 100mg/5ml Suspension x100ml,,
126,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",7,Glucose D 400g Tin ,1.0,Amatem 80/480 Softgel x6,,
127,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",8,NCP Antiseptic Liquid 100ml,1.0,Gestid 200ml Suspension,,
128,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",9,Cod Liver Oil 1000mg Soft Gel Capsule 30,1.0,Emzolyn Cough Syrup Child,,
129,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",10,Bond Vitamin C 100mg Tablets x1000 (White),1.0,Gestid Tablets x20,,
130,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",1,Asad Suspension 100ml 1x1 Bottle,31.0,Contact Cold Capsule,,
131,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",2,Ampiclox Unbranded Suspension,12.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,,
132,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",3,Dettol Antibacterial Soap 110g,9.0,Lofnac Tablets x10,,
133,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",4,Metrozole (Metronidazole) Susp 60ml,8.0,Krishat Cimetidine 400mg Tablets x20,4.0,39
134,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",5,Woodward's Gripe Water (Big Size) 150ml,8.0,Ibucap Cold & Flu Tablets x4,3.0,59
135,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",6,Bond Paracetamol 500mg Tablets x1000,8.0,Shal'Artem Suspension 60ml,,
136,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",7,Metoclopramide Tablets 10mg x100,8.0,Danacid Tablets x96,6.0,25
137,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",8,Azithromycin 500mg Tablets x10,8.0,Asad Suspension 100ml 1x1 Bottle,31.0,1
138,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",9,Daravit Capsules x30,8.0,Panda Paracetamol 15ml Drops,2.0,82
139,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",10,Loxagyl 200mg Tablets x100,8.0,Tab Sudrex 500mg/30mg,4.0,49
140,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",1,Lonart DS 80/480mg Tablets x6,70.0,Lonart DS 80/480mg Tablets x6,70.0,1
141,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",2,Beehive Balsam Cough Syrup x200ml,13.0,Gestid 200ml Suspension,,
142,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",3,Gaviscon Suspension 200ml,12.0,Bonababe Syrup,,
143,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",4,Bunto blood Tonic x300ml,10.0,Coartem 80/480mg Tablets x6,,
144,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",5,CAC 1000 Sandoz Effervescent Tablets,9.0,Amatem 80/480 Softgel x6,,
145,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",6,Cenpain Night,9.0,Brustan-N 100mg/5ml Suspension x100ml,,
146,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",7,Caps Augmentin 375mg,9.0,Panadol Extra,,
147,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",8,Synriam 150/750mg Tablets x3,8.0,Emzolyn Cough Syrup Adult,,
148,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",9,Infacol 40mg/ml Suspension 50ml,6.0,Zentel 200mg Tablets x2,,
149,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",10,Galvus Met 50/1000mg Tablets x60,6.0,Syrup Paracetamol 125mg/5ml (Emzor),,
150,"""0815c5b6-05e9-4b38-8184-a0630989df10""",1,Amatem 80/480 Softgel x6,25.0,Tab Brustan-N,12.0,5
151,"""0815c5b6-05e9-4b38-8184-a0630989df10""",2,Lonart DS 80/480mg Tablets x6,18.0,Babyrex Baby Mixture x60ml,3.0,61
152,"""0815c5b6-05e9-4b38-8184-a0630989df10""",3,Lonart 20/120mg Tablets x24,14.0,Bunto blood Tonic x300ml,5.0,27
153,"""0815c5b6-05e9-4b38-8184-a0630989df10""",4,Postpill 150mcg Tablet,13.0,Glucophage 500mg Tablets x30,3.0,68
154,"""0815c5b6-05e9-4b38-8184-a0630989df10""",5,Tab Brustan-N,12.0,Amatem 80/480 Softgel x6,25.0,1
155,"""0815c5b6-05e9-4b38-8184-a0630989df10""",6,Ascochew Vitamin C (Orange),12.0,Pyrantrin Tablet x6,2.0,97
156,"""0815c5b6-05e9-4b38-8184-a0630989df10""",7,Primpex DS 960mg Tablets x10,11.0,Ciprotab 500mg Tablets x10,5.0,23
157,"""0815c5b6-05e9-4b38-8184-a0630989df10""",8,Menthodex Syrup,10.0,Lonart DS 80/480mg Tablets x6,18.0,2
158,"""0815c5b6-05e9-4b38-8184-a0630989df10""",9,Ascochew Vitamin C (White),10.0,Coflin Expectorant x100ml,,
159,"""0815c5b6-05e9-4b38-8184-a0630989df10""",10,Tab Paracetamol (M&B) 500mg x96,8.0,M&B Paracetamol Syrup 1 X 60ml Bottle,2.0,95
160,"""08f3b52f-7054-4397-8485-3893fa7af670""",1,Maladar 25/500mg Tablets x3,51.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,20.0,8
161,"""08f3b52f-7054-4397-8485-3893fa7af670""",2,Gold Circle (Old) x1,49.0,Danacid Tablets x96,3.0,136
162,"""08f3b52f-7054-4397-8485-3893fa7af670""",3,Curefenac 100mg,40.0,Lofnac Tablets x10,15.0,12
163,"""08f3b52f-7054-4397-8485-3893fa7af670""",4,Artemether/Lumefantrine 80/480mg Tablet x6,35.0,Contact Cold Capsule,5.0,69
164,"""08f3b52f-7054-4397-8485-3893fa7af670""",5,Really Xtra Tablets x10,28.0,Krishat Cimetidine 400mg Tablets x20,4.0,90
165,"""08f3b52f-7054-4397-8485-3893fa7af670""",6,Ibucap Cold & Flu Tablets x4,27.0,Ibucap Cold & Flu Tablets x4,27.0,6
166,"""08f3b52f-7054-4397-8485-3893fa7af670""",7,Bond Paracetamol 500mg Tablets x96,20.0,Shal'Artem Suspension 60ml,4.0,83
167,"""08f3b52f-7054-4397-8485-3893fa7af670""",8,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,20.0,Super Apeti 2 x 10 Tablets,9.0,26
168,"""08f3b52f-7054-4397-8485-3893fa7af670""",9,Alberol (Albendazole) Tablet 400mg x1,19.0,Cold Free Tablet x8,3.0,121
169,"""08f3b52f-7054-4397-8485-3893fa7af670""",10,Tab Sudrex 500mg/30mg,16.0,Alberol (Albendazole) Tablet 400mg x1,19.0,9
170,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",1,Cenox Tablets x14,5.0,Meprasil x20,,
171,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",2,Ascorex Expectorant x100ml,4.0,Glucophage 500mg Tablets x30,2.0,20
172,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",3,Funbact A 30g Cream,3.0,Lonart DS 80/480mg Tablets x6,,
173,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",4,Plaster Roll 4inches,3.0,Pyrantrin Tablet x6,,
174,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",5,Swisec 500mg Tablets x4,3.0,M&B Paracetamol Syrup 1 X 60ml Bottle,,
175,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",6,Ciprotab 500mg Tablets x14,2.0,Methylated Spirit (Moko) x200ml,,
176,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",7,Coflin Expectorant x100ml,2.0,Broncholyte 4mg/5ml Elixir x100ml,,
177,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",8,Biocoten Cream,2.0,Bunto blood Tonic x300ml,,
178,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",9,Omega H3 Capsules x30,2.0,De-Deon's Syrup 280ml,,
179,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",10,Whitfield's Ointment 20g,2.0,Postinor 2,,
180,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",1,Amatem 80/480 Softgel x6,70.0,Amatem 80/480 Softgel x6,70.0,1
181,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",2,Lonart DS 80/480mg Tablets x6,47.0,Coflin Expectorant x100ml,12.0,15
182,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",3,Tab Brustan-N,39.0,Tab Brustan-N,39.0,3
183,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",4,M&B Paracetamol Syrup 1 X 60ml Bottle,27.0,Babyrex Baby Mixture x60ml,9.0,26
184,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",5,Amatem Forte 80/480mg tablets x6,27.0,Lonart DS 80/480mg Tablets x6,47.0,2
185,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",6,Tab Paracetamol (M&B) 500mg x96,25.0,Postinor 2,6.0,42
186,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",7,Ciprotab 500mg Tablets x10,22.0,Meprasil x20,9.0,27
187,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",8,Brustan-N 100mg/5ml Suspension x100ml,20.0,Pyrantrin Tablet x6,6.0,46
188,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",9,Ibucap x20,20.0,M&B Paracetamol Syrup 1 X 60ml Bottle,27.0,4
189,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",10,Cenox Tablets x14,18.0,Bunto blood Tonic x300ml,,
