,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank
79,"""024cb024-0402-491d-aaac-e4b65709725c""",20,Lofnac Gel 30g,12.0,Pyrantrin Tablet x6,25.0,6
80,"""024d2bfa-490e-4231-b434-b065c13fb914""",1,Gentamicin Eye/Ear Drop,50.0,NGC Cough Syrup (Adult) x100ml,,
81,"""024d2bfa-490e-4231-b434-b065c13fb914""",2,Cream Skineal x15g,48.0,Coflin Expectorant x100ml,,
82,"""024d2bfa-490e-4231-b434-b065c13fb914""",3,Visita Plus 30g Cream,48.0,Coflin Cough Linctus x100ml,21.0,24
83,"""024d2bfa-490e-4231-b434-b065c13fb914""",4,Gascol Suspension x150ml,48.0,Neofylin Cough Syrup,8.0,61
84,"""024d2bfa-490e-4231-b434-b065c13fb914""",5,Postpill 150mcg Tablet,48.0,Broncholyte 4mg/5ml Elixir x100ml,6.0,78
85,"""024d2bfa-490e-4231-b434-b065c13fb914""",6,Fiesta Prolong,48.0,Aboniki Balm,13.0,45
86,"""024d2bfa-490e-4231-b434-b065c13fb914""",7,Tab Paracetamol (M&B) 500mg x96,45.0,Pyrantrin Tablet x6,40.0,11
87,"""024d2bfa-490e-4231-b434-b065c13fb914""",8,Emzor Paracetamol 500mg Tablets x96,41.0,Tutolin Expectorant x100ml,,
88,"""024d2bfa-490e-4231-b434-b065c13fb914""",9,M&B Paracetamol Syrup 1 X 60ml Bottle,40.0,NGC Cough Syrup (Child) x100ml,,
89,"""024d2bfa-490e-4231-b434-b065c13fb914""",10,Emtrim 50ml Suspension,40.0,Tab Paracetamol (M&B) 500mg x96,45.0,7
90,"""024d2bfa-490e-4231-b434-b065c13fb914""",11,Pyrantrin Tablet x6,40.0,Procold Tablet x25,,
91,"""024d2bfa-490e-4231-b434-b065c13fb914""",12,Diclomol Gel 30g,40.0,Postinor 2,11.0,49
92,"""024d2bfa-490e-4231-b434-b065c13fb914""",13,Ascochew Vitamin C (White),38.0,Lonart 20/120mg 60ml Suspension,,
93,"""024d2bfa-490e-4231-b434-b065c13fb914""",14,Tab Boska x20,38.0,Panda Paracetamol 15ml Drops,6.0,73
94,"""024d2bfa-490e-4231-b434-b065c13fb914""",15,Ascochew Vitamin C (Orange),37.0,Menthodex Syrup,,
95,"""024d2bfa-490e-4231-b434-b065c13fb914""",16,Syrup Paracetamol 125mg/5ml (Emzor),33.0,Lonart DS 80/480mg Tablets x6,15.0,37
96,"""024d2bfa-490e-4231-b434-b065c13fb914""",17,Amatem 80/480 Softgel x6,33.0,M&B Paracetamol Syrup 1 X 60ml Bottle,40.0,9
97,"""024d2bfa-490e-4231-b434-b065c13fb914""",18,Danacid Tablets x96,30.0,Gestid Tablets x20,,
98,"""024d2bfa-490e-4231-b434-b065c13fb914""",19,Ciprotab 500mg Tablets x14,29.0,Artequick 62.5/375mg Tablets x4,,
99,"""024d2bfa-490e-4231-b434-b065c13fb914""",20,Epiderm Cream 30g,25.0,Emzolyn Cough Syrup Adult,24.0,21
100,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",1,Bond Paracetamol 500mg Tablets x96,45.0,Asad 200ml Suspension,15.0,6
101,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",2,Tanzole 400mg Tablets,40.0,Asad Suspension 100ml 1x1 Bottle,37.0,3
102,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",3,Asad Suspension 100ml 1x1 Bottle,37.0,Syringe 5ml,,
103,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",4,Tuxil D Adult 100ml Cough Syrup,24.0,Avrocid 200ml Suspension,5.0,16
104,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",5,Tuxil D Children Cough Syrup,18.0,Shaltoux Lozenges x200,1.0,35
105,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",6,Asad 200ml Suspension,15.0,Emzolyn Cough Syrup Child,5.0,17
106,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",7,Krisacid Tablet x100,13.0,Emzolyn Cough Syrup Adult,2.0,26
107,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",8,Diclokris 50mg Tablet,10.0,Contact Cold Capsule,5.0,13
108,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",9,Maxiron Capsule,8.0,Andrews Liver Salt x50,1.0,34
109,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",10,Pilex Capsule,6.0,Paracetamol injection 15ml,,
110,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",11,Cof Off Adult,6.0,D-Koff 100ml Expectorant ,1.0,37
111,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",12,Coflin Expectorant x100ml,6.0,Syringe 2ml,,
112,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",13,Contact Cold Capsule,5.0,Jawasil 100ml Suspension 1,,
113,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",14,Ors G Oral,5.0,Gestid 200ml Suspension,3.0,22
114,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",15,Wosan Ointment,5.0,Arthemed 80/480mg Tablets x6,,
115,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",16,Avrocid 200ml Suspension,5.0,Bonababe Syrup,,
116,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",17,Emzolyn Cough Syrup Child,5.0,Greentol Lozenges Red,,
117,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",18,Supermag 200ml Suspension,4.0,Meloxicam 7.5mg Tablet Nuub,,
118,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",19,Curefenac 100mg,3.0,Panadol Extra,1.0,29
119,"""03bfc746-201a-44f9-81b0-5d1cdceedcd4""",20,Inflanil Tablet,3.0,M&B Ibuprofen Syrup,,
120,"""04092371-d11b-46b2-a152-c68555932b73""",1,Artemether/Lumefantrine 80/480mg Tablet x6,36.0,Bond Paracetamol 500mg Tablets x96,28.0,3
121,"""04092371-d11b-46b2-a152-c68555932b73""",2,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,30.0,Panda Paracetamol 15ml Drops,5.0,38
122,"""04092371-d11b-46b2-a152-c68555932b73""",3,Bond Paracetamol 500mg Tablets x96,28.0,Loxagyl 200mg Tablets x100,,
123,"""04092371-d11b-46b2-a152-c68555932b73""",4,Really Xtra Tablets x10,21.0,Emzolyn Cough Syrup Child,2.0,124
124,"""04092371-d11b-46b2-a152-c68555932b73""",5,Asad Suspension 100ml 1x1 Bottle,18.0,Lofnac Tablets x10,,
125,"""04092371-d11b-46b2-a152-c68555932b73""",6,Tab Brustan-N,16.0,Syrup Paracetamol 125mg/5ml (Emzor),7.0,20
126,"""04092371-d11b-46b2-a152-c68555932b73""",7,Pinnazole Omeprazole 20mg Capsules x14,15.0,Neoskin Triple Action Cream 30g,4.0,57
127,"""04092371-d11b-46b2-a152-c68555932b73""",8,Brustan-N 100mg/5ml Suspension x100ml,14.0,Swidar 500/25mg x3,5.0,30
128,"""04092371-d11b-46b2-a152-c68555932b73""",9,Curefenac 100mg,10.0,Tuxil-N Syrup Child 100ml,2.0,100
129,"""04092371-d11b-46b2-a152-c68555932b73""",10,Viscoplex Vitamin B Complex Injection 10ml,10.0,Chlorpheniramine 4mg Tablet (Emzor) x100,1.0,179
130,"""04092371-d11b-46b2-a152-c68555932b73""",11,Cimetidine (Krishat) 200mg Tablets,9.0,Loratadine (Afrab) Syrup 60ml,,
131,"""04092371-d11b-46b2-a152-c68555932b73""",12,Ibu Age (Ibuprofen) 400mg Tablets x10,9.0,Gvither 80mg/ml Injection,,
132,"""04092371-d11b-46b2-a152-c68555932b73""",13,Brustan Extra Tablets,9.0,Gestid Tablets x20,,
133,"""04092371-d11b-46b2-a152-c68555932b73""",14,Bonababe Syrup,9.0,Contact Cold Capsule,3.0,71
134,"""04092371-d11b-46b2-a152-c68555932b73""",15,Tutolin Children Cough Syrup x100ml,9.0,Danacid Tablets x96,5.0,37
135,"""04092371-d11b-46b2-a152-c68555932b73""",16,Ibucap Cold & Flu Tablets x4,8.0,Tab Boska x20,,
136,"""04092371-d11b-46b2-a152-c68555932b73""",17,Krishat Cimetidine 400mg Tablets x20,8.0,Bonababe Syrup,9.0,14
137,"""04092371-d11b-46b2-a152-c68555932b73""",18,Cod Liver Oil 1000mg Soft Gel Capsule 30,8.0,P-Alaxin 40/320mg Tablets x9,,
138,"""04092371-d11b-46b2-a152-c68555932b73""",19,ABF-3 Cream 20g,8.0,Emzolyn Cough Syrup Adult,5.0,36
139,"""04092371-d11b-46b2-a152-c68555932b73""",20,Syrup Paracetamol 125mg/5ml (Emzor),7.0,Panadol Extra,5.0,32
140,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",1,Methylated Spirit (Moko) x200ml,3.0,Amatem 80/480 Softgel x6,,
141,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",2,Lonart 20/120mg 60ml Suspension,2.0,Coartem 80/480mg Tablets x6,,
142,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",3,Amoksiklav Tablet 625mg x14,2.0,Neurovite Forte Tablet x100,1.0,16
143,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",4,Flucor Day Capsules,2.0,Gaviscon Suspension 200ml,1.0,13
144,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",5,Swifen Suspension 100ml,2.0,Cet-10 tablets x100,,
145,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",6,Brustan-N 100mg/5ml Suspension x100ml,1.0,Brustan-N 100mg/5ml Suspension x100ml,1.0,6
146,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",7,Panadol (Regular) 500mg 10x10,1.0,Panadol Extra,,
147,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",8,Ruzu Bitters x200ml,1.0,Kiss Condoms,,
148,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",9,Astyfer Capsules x30,1.0,Cataflam Tablets 50mg x100,,
149,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",10,Ascorex Expectorant x100ml,1.0,NCP Antiseptic Liquid 100ml,,
150,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",11,Pregnacare Plus + Omega 3,1.0,Astymin Capsules x20,,
151,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",12,Loxagyl 200mg Tablets x100,1.0,Emzolyn Cough Syrup Adult,,
152,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",13,Gaviscon Suspension 200ml,1.0,Alabukun (Powder)  - 1x10 Pack,,
153,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",14,Nospamin Drops,1.0,Artequick 62.5/375mg Tablets x4,,
154,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",15,Aminopep Syrup 200ml,1.0,Camosunate 300mg/100mg (7-13years),,
155,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",16,Neurovite Forte Tablet x100,1.0,Camosunate Children 150mg/50mg Tablets (1-6years) x6,,
156,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",17,Ocefix 100mg/5ml Suspension x60ml,1.0,Flucor Day Capsules,2.0,4
157,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",18,Dulcolax 5mg x10 Tablets,1.0,Amoxil (Beecham) 500mg Capsules,,
158,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",19,,,Silverbird Eucalyptus Oil,,
159,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",20,,,Gestid 200ml Suspension,,
160,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",1,Lofnac Plus Tablets x10,19.0,Tab Brustan-N,,
161,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",2,Lofnac Tablets x10,17.0,Bunto blood Tonic x300ml,4.0,27
162,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",3,M&B Paracetamol Syrup 1 X 60ml Bottle,12.0,Lonart 20/120mg Tablets x24,4.0,25
163,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",4,Em-Vit-C 100ml Syrup,10.0,Babyrex Baby Mixture x60ml,,
164,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",5,Postinor 2,10.0,Funbact A 30g Cream,5.0,10
165,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",6,Panda Paracetamol 15ml Drops,10.0,Panda Paracetamol 15ml Drops,10.0,6
166,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",7,Vitamin C Drops,10.0,Danacid Tablets x96,,
167,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",8,Ors G Oral,9.0,Tab Paracetamol (M&B) 500mg x96,,
168,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",9,Lonart DS 80/480mg Tablets x6,6.0,Lofnac Tablets x10,17.0,2
169,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",10,Funbact A 30g Cream,5.0,ABF-3 Cream 20g,,
170,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",11,Methylated Spirit (Moko) x200ml,5.0,Oceanic Cod Liver Oil 1000mg Capsules x30,3.0,44
171,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",12,Cream Skineal x15g,5.0,P-Alaxin 40/320mg Tablets x9,4.0,20
172,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",13,Vasoprin 75mg Tablets x100,5.0,Bunto Blood Caps x100,3.0,43
173,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",14,Gascol Suspension x150ml,5.0,Brustan-N 100mg/5ml Suspension x100ml,,
174,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",15,Neofylin Cough Syrup,5.0,Epiderm Cream 30g,,
175,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",16,Tuxil N Adult Cough Syrup,5.0,Tab Boska x20,,
176,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",17,Gvither Plus Tablets,5.0,Cenpain Night,,
177,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",18,Tydineal Cream 20g,5.0,Emzor Paracetamol 500mg Tablets x96,,
178,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",19,Ciprotab 500mg Tablets x10,4.0,Calcimax Tablets x30,3.0,46
179,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",20,P-Alaxin 40/320mg Tablets x9,4.0,M&B Paracetamol Syrup 1 X 60ml Bottle,12.0,3
180,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",1,Amatem 80/480 Softgel x6,49.0,Gascol Suspension x150ml,2.0,106
181,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",2,Zentel 200mg Tablets x2,39.0,Lokmal QS Combi,2.0,99
182,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",3,menthodex,31.0,Emgyl 200mg/5ml Suspension 60ml,1.0,147
183,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",4,Aboniki Balm,20.0,Panadol (Regular) 500mg 10x10,5.0,44
184,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",5,Tab Sudrex 500mg/30mg,20.0,Lonart 20/120mg 60ml Suspension,,
185,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",6,Tab Vega 100,19.0,Aboniki Balm,20.0,4
186,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",7,Artequick 62.5/375mg Tablets x4,19.0,Neofylin Cough Syrup,,
187,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",8,Emal Injection 150mg/2ml x3,18.0,Zentel 200mg Tablets x2,39.0,2
188,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",9,Gestid Tablets x20,18.0,Swidar 500/25mg x3,2.0,87
189,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",10,Lonart DS 80/480mg Tablets x6,17.0,Coflin Expectorant x100ml,10.0,21
190,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",11,Clartem (DS) 80/480mg Tablets x6,17.0,EmVite Multivitamin Syrup x100ml,1.0,142
191,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",12,Cream Skineal x15g,16.0,Postpill 150mcg Tablet,16.0,13
192,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",13,Postpill 150mcg Tablet,16.0,Postinor 2,9.0,25
193,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",14,Coartem 80/480mg Tablets x6,14.0,Amatem 80/480 Softgel x6,49.0,1
