,location_id,rank,true product,true product's sales,predicted product,predicted product's true sales,predicted product's true rank
78,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",9,Astyfer Capsules x30,1.0,Cataflam Tablets 50mg x100,,
79,"""043278cf-ebbc-4c77-8fad-067e1fa2b738""",10,Ascorex Expectorant x100ml,1.0,NCP Antiseptic Liquid 100ml,,
80,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",1,Lofnac Plus Tablets x10,19.0,Tab Brustan-N,,
81,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",2,Lofnac Tablets x10,17.0,Bunto blood Tonic x300ml,4.0,27
82,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",3,M&B Paracetamol Syrup 1 X 60ml Bottle,12.0,Lonart 20/120mg Tablets x24,4.0,25
83,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",4,Em-Vit-C 100ml Syrup,10.0,Babyrex Baby Mixture x60ml,,
84,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",5,Postinor 2,10.0,Funbact A 30g Cream,5.0,10
85,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",6,Panda Paracetamol 15ml Drops,10.0,Panda Paracetamol 15ml Drops,10.0,6
86,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",7,Vitamin C Drops,10.0,Danacid Tablets x96,,
87,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",8,Ors G Oral,9.0,Tab Paracetamol (M&B) 500mg x96,,
88,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",9,Lonart DS 80/480mg Tablets x6,6.0,Lofnac Tablets x10,17.0,2
89,"""049a5250-e73a-42a0-85af-c28e1c7ddd32""",10,Funbact A 30g Cream,5.0,ABF-3 Cream 20g,,
90,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",1,Amatem 80/480 Softgel x6,49.0,Gascol Suspension x150ml,2.0,106
91,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",2,Zentel 200mg Tablets x2,39.0,Lokmal QS Combi,2.0,99
92,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",3,menthodex,31.0,Emgyl 200mg/5ml Suspension 60ml,1.0,147
93,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",4,Aboniki Balm,20.0,Panadol (Regular) 500mg 10x10,5.0,44
94,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",5,Tab Sudrex 500mg/30mg,20.0,Lonart 20/120mg 60ml Suspension,,
95,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",6,Tab Vega 100,19.0,Aboniki Balm,20.0,4
96,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",7,Artequick 62.5/375mg Tablets x4,19.0,Neofylin Cough Syrup,,
97,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",8,Emal Injection 150mg/2ml x3,18.0,Zentel 200mg Tablets x2,39.0,2
98,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",9,Gestid Tablets x20,18.0,Swidar 500/25mg x3,2.0,87
99,"""05b94f69-344f-4db7-ae3b-1c02cb2d3bdc""",10,Lonart DS 80/480mg Tablets x6,17.0,Coflin Expectorant x100ml,10.0,21
100,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",1,M&B Paracetamol Syrup 1 X 60ml Bottle,10.0,Really Xtra Tablets x10,1.0,76
101,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",2,Babyrex Baby Mixture x60ml,10.0,Funbact A 30g Cream,8.0,3
102,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",3,Funbact A 30g Cream,8.0,Emzor Paracetamol 500mg Tablets x96,3.0,13
103,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",4,Amalar 500/25mg Tablets x3,5.0,Antallerge 10ml Eye drop,,
104,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",5,Secwid 500mg Tablets x3,5.0,Klovinal Pessary 500/100mg 1 X 6 Pessary,,
105,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",6,Panda Paracetamol 15ml Drops,5.0,Cenox Tablets x10,5.0,9
106,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",7,Zoxine DS 80/480mg Tablets x6,5.0,Kiss Condoms,,
107,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",8,Zoxine 20/120mg Tablets x24,5.0,Amoxil Unbranded 250mg Capsules x100,,
108,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",9,Cenox Tablets x10,5.0,Em-Vit-C 100ml Syrup,,
109,"""05bd90b8-04c5-4f2e-a7ed-45f37a73b039""",10,Pocco Ceftriaxone 1g Injection,5.0,PT Strip,,
110,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",1,Emal Injection 150mg/2ml x3,80.0,Panadol Extra,20.0,7
111,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",2,Methylated Spirit (Moko) x200ml,38.0,Bonababe Syrup,,
112,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",3,Gascol Suspension x150ml,37.0,Gestid 200ml Suspension,14.0,12
113,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",4,Tab Brustan-N,24.0,Emzor Paracetamol 500mg Tablets x96,,
114,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",5,Panadol (Regular) 500mg 10x10,20.0,Emzolyn Cough Syrup Adult,,
115,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",6,CAC 1000 Sandoz Effervescent Tablets,20.0,Brustan-N 100mg/5ml Suspension x100ml,,
116,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",7,Panadol Extra,20.0,Coartem 80/480mg Tablets x6,,
117,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",8,Glucophage 500mg Tablets x30,20.0,Amatem 80/480 Softgel x6,,
118,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",9,Tab Dopatab M250 x10,19.0,Panadol (Regular) 500mg 10x10,20.0,5
119,"""05c7f602-85f9-4b90-b36f-9215d363f9fe""",10,Cal D3 Caplets x30,19.0,Kiss Condoms,,
120,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",1,Zoractine 10mg Tablets,2.0,Danacid Tablets x96,1.0,24
121,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",2,Tuxil-N Syrup Child 100ml,2.0,Kiss Condoms,,
122,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",3,Gentamicin Eye/Ear Drop,2.0,Panadol Extra,1.0,15
123,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",4,Pyrantrin 15ml Suspension,2.0,Bonababe Syrup,,
124,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",5,Bond Paracetamol 500mg Tablets x96,2.0,Cod Liver Oil 1000mg Soft Gel Capsule 30,1.0,9
125,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",6,Cap Ampiclox 500mg (Beecham),1.0,Curefenac 100mg,,
126,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",7,Glucose D 400g Tin ,1.0,Lofnac Tablets x10,,
127,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",8,NCP Antiseptic Liquid 100ml,1.0,Codolin 100ml Cough Syrup,,
128,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",9,Cod Liver Oil 1000mg Soft Gel Capsule 30,1.0,Contact Cold Capsule,1.0,12
129,"""0704b3d8-967b-42ad-a63d-b9534121b62b""",10,Bond Vitamin C 100mg Tablets x1000 (White),1.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,1.0,34
130,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",1,Asad Suspension 100ml 1x1 Bottle,31.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,,
131,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",2,Ampiclox Unbranded Suspension,12.0,Ibucap Cold & Flu Tablets x4,3.0,59
132,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",3,Dettol Antibacterial Soap 110g,9.0,Ibuprofen 200mg Tablet x10,2.0,77
133,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",4,Metrozole (Metronidazole) Susp 60ml,8.0,Alberol (Albendazole) Tablet 400mg x1,3.0,58
134,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",5,Woodward's Gripe Water (Big Size) 150ml,8.0,Krishat Cimetidine 400mg Tablets x20,4.0,39
135,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",6,Bond Paracetamol 500mg Tablets x1000,8.0,Asad Suspension 100ml 1x1 Bottle,31.0,1
136,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",7,Metoclopramide Tablets 10mg x100,8.0,Bond Paracetamol 500mg Tablets x96,5.0,33
137,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",8,Azithromycin 500mg Tablets x10,8.0,Gold Circle (Old) x1,5.0,30
138,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",9,Daravit Capsules x30,8.0,Artemether/Lumefantrine 80/480mg Tablet x6,4.0,46
139,"""078e53ea-c8b6-4270-8a74-69e9b09c17a6""",10,Loxagyl 200mg Tablets x100,8.0,Ibu Age (Ibuprofen) 400mg Tablets x10,7.0,19
140,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",1,Lonart DS 80/480mg Tablets x6,70.0,Arthrotec 75mg Tablets x100,,
141,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",2,Beehive Balsam Cough Syrup x200ml,13.0,Amatem 80/480 Softgel x6,,
142,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",3,Gaviscon Suspension 200ml,12.0,Cataflam Tablets 50mg x100,,
143,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",4,Bunto blood Tonic x300ml,10.0,Durex Fetherlite  x3,,
144,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",5,CAC 1000 Sandoz Effervescent Tablets,9.0,Synriam 150/750mg Tablets x3,8.0,8
145,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",6,Cenpain Night,9.0,Endix G Cream,,
146,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",7,Caps Augmentin 375mg,9.0,Actifed Tablets,,
147,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",8,Synriam 150/750mg Tablets x3,8.0,Tab Glucophage 1000mg,,
148,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",9,Infacol 40mg/ml Suspension 50ml,6.0,Zinnat Tablets 500mg x10,,
149,"""07ca2b8c-dce7-48c2-a502-1f81909e8549""",10,Galvus Met 50/1000mg Tablets x60,6.0,M&B Paracetamol Syrup 1 X 60ml Bottle,,
150,"""0815c5b6-05e9-4b38-8184-a0630989df10""",1,Amatem 80/480 Softgel x6,25.0,Bunto Blood Caps x100,1.0,153
151,"""0815c5b6-05e9-4b38-8184-a0630989df10""",2,Lonart DS 80/480mg Tablets x6,18.0,NGC Cough Syrup (Adult) x100ml,4.0,36
152,"""0815c5b6-05e9-4b38-8184-a0630989df10""",3,Lonart 20/120mg Tablets x24,14.0,Amalar 500/25mg Tablets x3,3.0,49
153,"""0815c5b6-05e9-4b38-8184-a0630989df10""",4,Postpill 150mcg Tablet,13.0,Ibucap Forte Capsule x10,1.0,167
154,"""0815c5b6-05e9-4b38-8184-a0630989df10""",5,Tab Brustan-N,12.0,Pyrantrin Tablet x6,2.0,97
155,"""0815c5b6-05e9-4b38-8184-a0630989df10""",6,Ascochew Vitamin C (Orange),12.0,Tutolin Expectorant x100ml,3.0,64
156,"""0815c5b6-05e9-4b38-8184-a0630989df10""",7,Primpex DS 960mg Tablets x10,11.0,Broncholyte 4mg/5ml Elixir x100ml,,
157,"""0815c5b6-05e9-4b38-8184-a0630989df10""",8,Menthodex Syrup,10.0,Aboniki Balm,4.0,37
158,"""0815c5b6-05e9-4b38-8184-a0630989df10""",9,Ascochew Vitamin C (White),10.0,Menthodex Syrup,10.0,8
159,"""0815c5b6-05e9-4b38-8184-a0630989df10""",10,Tab Paracetamol (M&B) 500mg x96,8.0,M&B Paracetamol Syrup 1 X 60ml Bottle,2.0,95
160,"""08f3b52f-7054-4397-8485-3893fa7af670""",1,Maladar 25/500mg Tablets x3,51.0,Bond Paracetamol 500mg Tablets x96,20.0,7
161,"""08f3b52f-7054-4397-8485-3893fa7af670""",2,Gold Circle (Old) x1,49.0,Danacid Tablets x96,3.0,136
162,"""08f3b52f-7054-4397-8485-3893fa7af670""",3,Curefenac 100mg,40.0,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,20.0,8
163,"""08f3b52f-7054-4397-8485-3893fa7af670""",4,Artemether/Lumefantrine 80/480mg Tablet x6,35.0,Curefenac 100mg,40.0,3
164,"""08f3b52f-7054-4397-8485-3893fa7af670""",5,Really Xtra Tablets x10,28.0,Swidar 500/25mg x3,7.0,38
165,"""08f3b52f-7054-4397-8485-3893fa7af670""",6,Ibucap Cold & Flu Tablets x4,27.0,Loxagyl 200mg Tablets x100,5.0,72
166,"""08f3b52f-7054-4397-8485-3893fa7af670""",7,Bond Paracetamol 500mg Tablets x96,20.0,Panda Paracetamol 15ml Drops,8.0,32
167,"""08f3b52f-7054-4397-8485-3893fa7af670""",7,Bond Paracetamol 500mg Tablets x96,20.0,Panda Paracetamol 15ml Drops,5.0,74
168,"""08f3b52f-7054-4397-8485-3893fa7af670""",8,Ciprofloxacin (Tablet) 500mg 1 X 10 blister,20.0,Tab Sudrex 500mg/30mg,16.0,10
169,"""08f3b52f-7054-4397-8485-3893fa7af670""",9,Alberol (Albendazole) Tablet 400mg x1,19.0,Krishat Cimetidine 400mg Tablets x20,4.0,90
170,"""08f3b52f-7054-4397-8485-3893fa7af670""",10,Tab Sudrex 500mg/30mg,16.0,Moko Calamine 100ml Lotion,6.0,52
171,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",1,Cenox Tablets x14,5.0,Cataflam Tablets 50mg x100,1.0,30
172,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",2,Ascorex Expectorant x100ml,4.0,Neurovite Forte Tablet x100,,
173,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",3,Funbact A 30g Cream,3.0,Reichamox 500mg Capsules,1.0,71
174,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",4,Plaster Roll 4inches,3.0,Caps Augmentin 375mg,1.0,53
175,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",5,Swisec 500mg Tablets x4,3.0,Flagyl 4% 60ml Suspension,,
176,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",6,Ciprotab 500mg Tablets x14,2.0,Tab Glucophage 1000mg,1.0,28
177,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",7,Coflin Expectorant x100ml,2.0,Emcap Syrup 60ml,2.0,23
178,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",8,Biocoten Cream,2.0,Chemiron Capsules,1.0,60
179,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",9,Omega H3 Capsules x30,2.0,Reload women (30),,
180,"""099e32a4-46b0-4b3f-aac7-730c9eef76cb""",10,Whitfield's Ointment 20g,2.0,Neo-Presol Acne/After Shave Lotion 25ml,1.0,72
181,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",1,Amatem 80/480 Softgel x6,70.0,Broncholyte 4mg/5ml Elixir x100ml,5.0,55
182,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",2,Lonart DS 80/480mg Tablets x6,47.0,Coflin Expectorant x100ml,12.0,15
183,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",3,Tab Brustan-N,39.0,Ciprotab 500mg Tablets x10,22.0,7
184,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",4,M&B Paracetamol Syrup 1 X 60ml Bottle,27.0,NGC Cough Syrup (Adult) x100ml,,
185,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",5,Amatem Forte 80/480mg tablets x6,27.0,Neofylin Cough Syrup,17.0,11
186,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",6,Tab Paracetamol (M&B) 500mg x96,25.0,Coflin Cough Linctus x100ml,3.0,69
187,"""0a2c2db3-84cb-4e8a-b102-dd9b96e8b6d4""",7,Ciprotab 500mg Tablets x10,22.0,Fleming 228.5mg/5ml Suspension,5.0,51
